"station","date","time","wind_mph","vis_mi","weather","sky_cond","air_temp_F","dewpoint_F","air_temp_max_6h_F","air_temp_min_6h_F","rel_hum_perc","wind_chill_F","heat_indx_F","pres_alt_in","pres_sea_mb","precip_1hr_in","precip_3h_in","precip_6h_in","download_date","datetime"
"KWVL","2021-06-05","02:56","Calm","9","Fair","CLR","60","59",NA,NA,"96%",NA,NA,"29.79","1011",NA,NA,NA,"2021-06-07","2021-06-05 02:56:00"
"KWVL","2021-06-05","03:56","SW 3","9","Fair","CLR","59","59",NA,NA,"100%",NA,NA,"29.79","1011.4",NA,NA,NA,"2021-06-07","2021-06-05 03:56:00"
"KWVL","2021-06-05","04:56","SW 3","4","Fog/Mist","BKN120","58","58",NA,NA,"100%",NA,NA,"29.79","1011.1",NA,NA,NA,"2021-06-07","2021-06-05 04:56:00"
"KWVL","2021-06-05","05:56","SW 3","6","Fog/Mist","CLR","59","58",NA,NA,"96%",NA,NA,"29.79","1011.3",NA,NA,NA,"2021-06-07","2021-06-05 05:56:00"
"KWVL","2021-06-05","06:56","SW 3","10","Fair","CLR","61","60",NA,NA,"97%",NA,NA,"29.79","1011.2",NA,NA,NA,"2021-06-07","2021-06-05 06:56:00"
"KWVL","2021-06-05","07:56","Vrbl 3","10","Fair","CLR","66","62","66","58","87%",NA,NA,"29.77","1010.7",NA,NA,NA,"2021-06-07","2021-06-05 07:56:00"
"KWVL","2021-06-05","08:56","SW 3","10","Fair","CLR","72","64",NA,NA,"76%",NA,NA,"29.77","1010.6",NA,NA,NA,"2021-06-07","2021-06-05 08:56:00"
"KWVL","2021-06-05","09:56","S 10 G 16","10","Fair","CLR","77","63",NA,NA,"62%",NA,"79","29.76","1010.2",NA,NA,NA,"2021-06-07","2021-06-05 09:56:00"
"KWVL","2021-06-05","10:56","SW 9","10","Fair","CLR","80","63",NA,NA,"56%",NA,"81","29.75","1009.8",NA,NA,NA,"2021-06-07","2021-06-05 10:56:00"
"KWVL","2021-06-05","11:56","SW 6","10","Fair","CLR","81","62",NA,NA,"53%",NA,"82","29.73","1009",NA,NA,NA,"2021-06-07","2021-06-05 11:56:00"
"KWVL","2021-06-05","12:56","SW 9","10","Fair","CLR","84","63",NA,NA,"49%",NA,"85","29.71","1008.3",NA,NA,NA,"2021-06-07","2021-06-05 12:56:00"
"KWVL","2021-06-05","13:56","SW 9 G 16","10","Fair","CLR","82","61","84","66","49%",NA,"83","29.69","1007.8",NA,NA,NA,"2021-06-07","2021-06-05 13:56:00"
"KWVL","2021-06-05","14:56","S 8","10","A Few Clouds","FEW060","83","64",NA,NA,"53%",NA,"84","29.69","1007.6",NA,NA,NA,"2021-06-07","2021-06-05 14:56:00"
"KWVL","2021-06-05","15:56","Vrbl 6","10","Partly Cloudy","FEW028 SCT046","81","65",NA,NA,"58%",NA,"83","29.68","1007.4",NA,NA,NA,"2021-06-07","2021-06-05 15:56:00"
"KWVL","2021-06-05","16:56","Calm","10","A Few Clouds","FEW060","77","66",NA,NA,"69%",NA,"79","29.68","1007.4",NA,NA,NA,"2021-06-07","2021-06-05 16:56:00"
"KWVL","2021-06-05","17:56","Vrbl 3","10","Fair","CLR","77","68",NA,NA,"74%",NA,"79","29.68","1007.3",NA,NA,NA,"2021-06-07","2021-06-05 17:56:00"
"KWVL","2021-06-05","18:56","SW 5","10","Fair","CLR","75","65",NA,NA,"71%",NA,NA,"29.69","1007.6",NA,NA,NA,"2021-06-07","2021-06-05 18:56:00"
"KWVL","2021-06-05","19:56","SW 3","10","Fair","CLR","73","65","85","73","76%",NA,NA,"29.7","1008.2",NA,NA,NA,"2021-06-07","2021-06-05 19:56:00"
"KWVL","2021-06-05","20:56","SW 5","10","Fair","CLR","76","63",NA,NA,"64%",NA,"78","29.74","1009.3",NA,NA,NA,"2021-06-07","2021-06-05 20:56:00"
"KWVL","2021-06-05","21:56","W 3","10","Light Rain","FEW048 SCT060 BKN110","75","63",NA,NA,"66%",NA,NA,"29.77","1010.5",NA,NA,NA,"2021-06-07","2021-06-05 21:56:00"
"KWVL","2021-06-05","22:56","W 5","10","Partly Cloudy","SCT120","72","64",NA,NA,"76%",NA,NA,"29.78","1010.7",NA,NA,NA,"2021-06-07","2021-06-05 22:56:00"
"KWVL","2021-06-05","23:56","NW 13 G 23","10","Light Rain","FEW046 SCT065 BKN110","73","62",NA,NA,"69%",NA,NA,"29.8","1011.3",NA,NA,NA,"2021-06-07","2021-06-05 23:56:00"
"KWVL","2021-06-06","00:56","Vrbl 5","10","A Few Clouds","FEW110","70","63",NA,NA,"79%",NA,NA,"29.81","1011.9",NA,NA,NA,"2021-06-07","2021-06-06 00:56:00"
"KWVL","2021-06-06","01:56","Vrbl 5","10","Fair","CLR","70","63","77","69","79%",NA,NA,"29.82","1012.1",NA,NA,NA,"2021-06-07","2021-06-06 01:56:00"
"KWVL","2021-06-06","02:56","Calm","10","Fair","CLR","69","62",NA,NA,"78%",NA,NA,"29.83","1012.5",NA,NA,NA,"2021-06-07","2021-06-06 02:56:00"
"KWVL","2021-06-06","03:56","Vrbl 3","10","Fair","CLR","67","61",NA,NA,"81%",NA,NA,"29.84","1012.9",NA,NA,NA,"2021-06-07","2021-06-06 03:56:00"
"KWVL","2021-06-06","04:56","W 3","10","Fair","CLR","66","61",NA,NA,"84%",NA,NA,"29.86","1013.6",NA,NA,NA,"2021-06-07","2021-06-06 04:56:00"
"KWVL","2021-06-06","05:56","Calm","10","Fair","CLR","65","61",NA,NA,"87%",NA,NA,"29.88","1014.2",NA,NA,NA,"2021-06-07","2021-06-06 05:56:00"
"KWVL","2021-06-06","06:56","Calm","10","Fair","CLR","69","63",NA,NA,"81%",NA,NA,"29.9","1014.8",NA,NA,NA,"2021-06-07","2021-06-06 06:56:00"
"KWVL","2021-06-06","07:56","Calm","10","Fair","CLR","73","65","73","65","76%",NA,NA,"29.92","1015.4",NA,NA,NA,"2021-06-07","2021-06-06 07:56:00"
"KWVL","2021-06-06","08:56","Vrbl 3","10","Fair","CLR","77","64",NA,NA,"64%",NA,"79","29.93","1015.7",NA,NA,NA,"2021-06-07","2021-06-06 08:56:00"
"KWVL","2021-06-06","09:56","Vrbl 3","10","Fair","CLR","79","65",NA,NA,"62%",NA,"81","29.93","1015.8",NA,NA,NA,"2021-06-07","2021-06-06 09:56:00"
"KWVL","2021-06-06","10:56","Vrbl 6","10","Fair","CLR","81","66",NA,NA,"61%",NA,"83","29.93","1015.8",NA,NA,NA,"2021-06-07","2021-06-06 10:56:00"
"KWVL","2021-06-06","11:56","Vrbl 3","10","Fair","CLR","82","65",NA,NA,"56%",NA,"84","29.92","1015.5",NA,NA,NA,"2021-06-07","2021-06-06 11:56:00"
"KWVL","2021-06-06","12:56","SW 9","10","A Few Clouds","FEW050","84","66",NA,NA,"55%",NA,"86","29.91","1015.2",NA,NA,NA,"2021-06-07","2021-06-06 12:56:00"
"KWVL","2021-06-06","13:56","Vrbl 6 G 16","10","Fair","CLR","87","67","87","72","51%",NA,"90","29.89","1014.4",NA,NA,NA,"2021-06-07","2021-06-06 13:56:00"
"KWVL","2021-06-06","14:56","SW 8","10","Fair","CLR","88","67",NA,NA,"50%",NA,"91","29.89","1014.2",NA,NA,NA,"2021-06-07","2021-06-06 14:56:00"
"KWVL","2021-06-06","15:56","SW 7","10","Fair","CLR","87","66",NA,NA,"50%",NA,"89","29.88","1014",NA,NA,NA,"2021-06-07","2021-06-06 15:56:00"
"KWVL","2021-06-06","16:56","Vrbl 6","10","Fair","CLR","86","67",NA,NA,"53%",NA,"89","29.88","1014",NA,NA,NA,"2021-06-07","2021-06-06 16:56:00"
"KWVL","2021-06-06","17:56","SW 5","10","Fair","CLR","84","66",NA,NA,"55%",NA,"86","29.88","1014",NA,NA,NA,"2021-06-07","2021-06-06 17:56:00"
"KWVL","2021-06-06","18:56","Vrbl 6","10","Fair","CLR","82","65",NA,NA,"56%",NA,"84","29.88","1014",NA,NA,NA,"2021-06-07","2021-06-06 18:56:00"
"KWVL","2021-06-06","19:56","SW 6","10","Fair","CLR","80","65","89","80","60%",NA,"82","29.89","1014.4",NA,NA,NA,"2021-06-07","2021-06-06 19:56:00"
"KWVL","2021-06-06","20:56","S 3","10","Fair","CLR","76","65",NA,NA,"69%",NA,"78","29.9","1014.8",NA,NA,NA,"2021-06-07","2021-06-06 20:56:00"
"KWVL","2021-06-06","21:56","S 3","10","Fair","CLR","74","64",NA,NA,"71%",NA,NA,"29.92","1015.5",NA,NA,NA,"2021-06-07","2021-06-06 21:56:00"
"KWVL","2021-06-06","22:56","SW 3","10","Fair","CLR","72","64",NA,NA,"76%",NA,NA,"29.93","1015.7",NA,NA,NA,"2021-06-07","2021-06-06 22:56:00"
"KWVL","2021-06-06","23:56","SW 3","10","Fair","CLR","70","64",NA,NA,"82%",NA,NA,"29.94","1016.1",NA,NA,NA,"2021-06-07","2021-06-06 23:56:00"
"KWVL","2021-06-07","00:56","SW 3","10","Fair","CLR","69","63",NA,NA,"81%",NA,NA,"29.93","1016",NA,NA,NA,"2021-06-07","2021-06-07 00:56:00"
"KWVL","2021-06-07","01:56","Calm","10","Fair","CLR","68","63","80","67","84%",NA,NA,"29.93","1015.9",NA,NA,NA,"2021-06-07","2021-06-07 01:56:00"
"KWVL","2021-06-07","02:56","SW 3","10","Fair","CLR","68","63",NA,NA,"84%",NA,NA,"29.94","1016",NA,NA,NA,"2021-06-07","2021-06-07 02:56:00"
"KWVL","2021-06-07","03:56","Calm","10","Fair","CLR","67","63",NA,NA,"87%",NA,NA,"29.95","1016.5",NA,NA,NA,"2021-06-07","2021-06-07 03:56:00"
"KWVL","2021-06-07","04:56","SW 3","10","Fair","CLR","66","63",NA,NA,"90%",NA,NA,"29.95","1016.5",NA,NA,NA,"2021-06-07","2021-06-07 04:56:00"
"KWVL","2021-06-07","05:56","SW 3","10","Fair","CLR","67","63",NA,NA,"87%",NA,NA,"29.97","1017.2",NA,NA,NA,"2021-06-07","2021-06-07 05:56:00"
"KWVL","2021-06-07","06:56","SW 5","10","Fair","CLR","69","64",NA,NA,"84%",NA,NA,"29.97","1017.4",NA,NA,NA,"2021-06-07","2021-06-07 06:56:00"
"KWVL","2021-06-07","07:56","Calm","10","Fair","CLR","74","67","74","65","79%",NA,NA,"29.98","1017.6",NA,NA,NA,"2021-06-07","2021-06-07 07:56:00"
"KWVL","2021-06-07","08:56","Vrbl 3","10","Fair","CLR","79","69",NA,NA,"72%",NA,"82","29.98","1017.4",NA,NA,NA,"2021-06-07","2021-06-07 08:56:00"
"KWVL","2021-06-07","09:56","SW 7","10","Fair","CLR","84","67",NA,NA,"57%",NA,"87","29.98","1017.2",NA,NA,NA,"2021-06-07","2021-06-07 09:56:00"
"KWVL","2021-06-07","10:56","SW 10 G 16","10","Fair","CLR","87","66",NA,NA,"50%",NA,"89","29.96","1016.9",NA,NA,NA,"2021-06-07","2021-06-07 10:56:00"
"KWVL","2021-06-07","11:56","SW 8 G 16","10","Fair","CLR","88","67",NA,NA,"50%",NA,"91","29.95","1016.5",NA,NA,NA,"2021-06-07","2021-06-07 11:56:00"
"KWVL","2021-06-07","12:56","SW 10","10","Fair","CLR","90","66",NA,NA,"45%",NA,"92","29.94","1015.9",NA,NA,NA,"2021-06-07","2021-06-07 12:56:00"
"KWVL","2021-06-07","13:56","Vrbl 7 G 16","10","Fair","CLR","90","66","90","74","45%",NA,"92","29.92","1015.4",NA,NA,NA,"2021-06-07","2021-06-07 13:56:00"
"KWVL","2021-06-07","14:56","SW 10","10","Fair","CLR","90","65",NA,NA,"44%",NA,"92","29.9","1014.7",NA,NA,NA,"2021-06-07","2021-06-07 14:56:00"
"KWVL","2021-06-07","15:56","SW 8","10","Fair","CLR","91","66",NA,NA,"44%",NA,"94","29.88","1014.1",NA,NA,NA,"2021-06-07","2021-06-07 15:56:00"
"KWVL","2021-06-07","16:56","Vrbl 7","10","Fair","CLR","91","66",NA,NA,"44%",NA,"94","29.87","1013.5",NA,NA,NA,"2021-06-08","2021-06-07 16:56:00"
"KWVL","2021-06-07","17:56","SW 7","10","Fair","CLR","89","65",NA,NA,"45%",NA,"91","29.86","1013.2",NA,NA,NA,"2021-06-08","2021-06-07 17:56:00"
"KWVL","2021-06-07","18:56","SW 5","10","Fair","CLR","87","66",NA,NA,"50%",NA,"89","29.86","1013.4",NA,NA,NA,"2021-06-08","2021-06-07 18:56:00"
"KWVL","2021-06-07","19:56","SW 3","10","Fair","CLR","83","66","91","83","57%",NA,"85","29.87","1013.7",NA,NA,NA,"2021-06-08","2021-06-07 19:56:00"
"KWVL","2021-06-07","20:56","W 5","10","Fair","CLR","79","65",NA,NA,"62%",NA,"81","29.89","1014.2",NA,NA,NA,"2021-06-08","2021-06-07 20:56:00"
"KWVL","2021-06-07","21:56","SW 5","10","Fair","CLR","78","65",NA,NA,"64%",NA,"80","29.89","1014.4",NA,NA,NA,"2021-06-08","2021-06-07 21:56:00"
"KWVL","2021-06-07","22:56","Calm","10","Fair","CLR","72","64",NA,NA,"76%",NA,NA,"29.89","1014.4",NA,NA,NA,"2021-06-08","2021-06-07 22:56:00"
"KWVL","2021-06-07","23:56","S 3","10","Fair","CLR","74","64",NA,NA,"71%",NA,NA,"29.89","1014.4",NA,NA,NA,"2021-06-08","2021-06-07 23:56:00"
"KWVL","2021-06-08","00:56","SW 5","10","Fair","CLR","72","65",NA,NA,"79%",NA,NA,"29.89","1014.6",NA,NA,NA,"2021-06-08","2021-06-08 00:56:00"
"KWVL","2021-06-08","01:56","SW 6","10","Fair","CLR","71","64","82","71","79%",NA,NA,"29.89","1014.7",NA,NA,NA,"2021-06-08","2021-06-08 01:56:00"
"KWVL","2021-06-08","02:56","SW 7","10","Fair","CLR","73","64",NA,NA,"74%",NA,NA,"29.9","1014.9",NA,NA,NA,"2021-06-08","2021-06-08 02:56:00"
"KWVL","2021-06-08","03:56","SW 5","10","Fair","CLR","71","64",NA,NA,"79%",NA,NA,"29.91","1015.2",NA,NA,NA,"2021-06-08","2021-06-08 03:56:00"
"KWVL","2021-06-08","04:56","Calm","10","A Few Clouds","FEW120","71","64",NA,NA,"79%",NA,NA,"29.91","1015.1",NA,NA,NA,"2021-06-08","2021-06-08 04:56:00"
"KWVL","2021-06-08","05:56","SW 3","10","Partly Cloudy","SCT120","71","65",NA,NA,"81%",NA,NA,"29.91","1015.3",NA,NA,NA,"2021-06-08","2021-06-08 05:56:00"
"KWVL","2021-06-08","06:56","W 5","10","A Few Clouds","FEW120","75","66",NA,NA,"74%",NA,NA,"29.92","1015.4",NA,NA,NA,"2021-06-08","2021-06-08 06:56:00"
"KWVL","2021-06-08","07:56","SW 6","10","Fair","CLR","78","67","79","70","69%",NA,"80","29.92","1015.5",NA,NA,NA,"2021-06-08","2021-06-08 07:56:00"
"KWVL","2021-06-08","08:56","SW 6","10","Fair","CLR","80","68",NA,NA,"67%",NA,"83","29.92","1015.6",NA,NA,NA,"2021-06-08","2021-06-08 08:56:00"
"KWVL","2021-06-08","09:56","SW 10","10","Fair","CLR","83","69",NA,NA,"63%",NA,"87","29.91","1015.3",NA,NA,NA,"2021-06-08","2021-06-08 09:56:00"
"KWVL","2021-06-08","10:56","W 10","10","Fair","CLR","83","69",NA,NA,"63%",NA,"87","29.93","1015.5",NA,NA,NA,"2021-06-08","2021-06-08 10:56:00"
"KWVL","2021-06-08","11:56","W 10","10","Fair","CLR","82","69",NA,NA,"65%",NA,"85","29.91","1015.1",NA,NA,NA,"2021-06-08","2021-06-08 11:56:00"
"KWVL","2021-06-08","12:56","W 8","10","Fair","CLR","84","69",NA,NA,"61%",NA,"88","29.91","1015.1",NA,NA,NA,"2021-06-09","2021-06-08 12:56:00"
"KWVL","2021-06-08","13:56","W 9","10","Fair","CLR","83","69","85","78","63%",NA,"87","29.91","1015",NA,NA,NA,"2021-06-09","2021-06-08 13:56:00"
"KWVL","2021-06-08","14:56","SW 8","10","Fair","CLR","83","70",NA,NA,"65%",NA,"87","29.9","1014.5",NA,NA,NA,"2021-06-09","2021-06-08 14:56:00"
"KWVL","2021-06-08","15:56","SW 6","10","Fair","CLR","85","72",NA,NA,"65%",NA,"91","29.88","1014",NA,NA,NA,"2021-06-09","2021-06-08 15:56:00"
"KWVL","2021-06-08","16:56","SW 6","10","Fair","CLR","84","72",NA,NA,"67%",NA,"90","29.86","1013.4",NA,NA,NA,"2021-06-09","2021-06-08 16:56:00"
"KWVL","2021-06-08","17:56","SW 3","10","Fair","CLR","83","72",NA,NA,"70%",NA,"88","29.87","1013.7",NA,NA,NA,"2021-06-09","2021-06-08 17:56:00"
"KWVL","2021-06-08","18:56","SW 5","10","Fair","CLR","81","71",NA,NA,"72%",NA,"85","29.88","1014",NA,NA,NA,"2021-06-09","2021-06-08 18:56:00"
"KWVL","2021-06-08","19:56","SW 3","10","Fair","CLR","80","71","85","80","74%",NA,"83","29.88","1014",NA,NA,NA,"2021-06-09","2021-06-08 19:56:00"
"KWVL","2021-06-08","20:56","W 6","10","Fair","CLR","79","71",NA,NA,"77%",NA,"82","29.9","1014.7",NA,NA,NA,"2021-06-09","2021-06-08 20:56:00"
"KWVL","2021-06-08","21:56","SW 6","10","Fair","CLR","78","71",NA,NA,"79%",NA,"80","29.89","1014.6",NA,NA,NA,"2021-06-09","2021-06-08 21:56:00"
"KWVL","2021-06-08","22:56","Vrbl 5","10","Fair","CLR","79","69",NA,NA,"72%",NA,"82","29.89","1014.5",NA,NA,NA,"2021-06-09","2021-06-08 22:56:00"
"KWVL","2021-06-08","23:56","SW 5","10","Fair","CLR","78","69",NA,NA,"74%",NA,"80","29.89","1014.5",NA,NA,NA,"2021-06-09","2021-06-08 23:56:00"
"KWVL","2021-06-09","00:56","SW 6","10","Fair","CLR","77","70",NA,NA,"79%",NA,"79","29.89","1014.4",NA,NA,NA,"2021-06-09","2021-06-09 00:56:00"
"KWVL","2021-06-09","01:56","SW 8","10","Light Rain","FEW022 SCT029 BKN039","72","70","80","71","94%",NA,NA,"29.89","1014.3","0.03",NA,"0.03","2021-06-09","2021-06-09 01:56:00"
"KWVL","2021-06-09","02:56","SW 8","10","Thunderstorm Light Rain","FEW041","71","68",NA,NA,"90%",NA,NA,"29.88","1014.2",NA,NA,NA,"2021-06-09","2021-06-09 02:56:00"
"KWVL","2021-06-09","03:56","NW 12 G 18","10","Light Rain","FEW039 SCT050","70","66",NA,NA,"87%",NA,NA,"29.87","1013.7",NA,NA,NA,"2021-06-09","2021-06-09 03:56:00"
"KWVL","2021-06-09","04:56","W 10 G 16","5","Thunderstorm in Vicinity Rain Fog/Mist","FEW025 SCT045 BKN055","68","65",NA,NA,"90%",NA,NA,"29.87","1013.7",NA,NA,NA,"2021-06-09","2021-06-09 04:56:00"
"KWVL","2021-06-09","05:56","Calm","10","Fair","CLR","67","66",NA,NA,"97%",NA,NA,"29.87","1013.8",NA,NA,NA,"2021-06-09","2021-06-09 05:56:00"
"KWVL","2021-06-09","06:56","Calm","10","Fair","CLR","69","67",NA,NA,"93%",NA,NA,"29.88","1014.2",NA,NA,NA,"2021-06-09","2021-06-09 06:56:00"
"KWVL","2021-06-09","07:56","N 5","10","A Few Clouds","FEW034","72","69","72","67","91%",NA,NA,"29.9","1014.9",NA,NA,NA,"2021-06-09","2021-06-09 07:56:00"
"KWVL","2021-06-09","08:56","N 15 G 20","10","Mostly Cloudy","SCT036 BKN047","71","65",NA,NA,"81%",NA,NA,"29.92","1015.4",NA,NA,NA,"2021-06-09","2021-06-09 08:56:00"
"KWVL","2021-06-09","09:56","N 7","10","Partly Cloudy","FEW041 SCT055","70","64",NA,NA,"82%",NA,NA,"29.92","1015.6",NA,NA,NA,"2021-06-09","2021-06-09 09:56:00"
"KWVL","2021-06-09","10:56","Vrbl 5","10","Fair","CLR","73","63",NA,NA,"71%",NA,NA,"29.92","1015.4",NA,NA,NA,"2021-06-09","2021-06-09 10:56:00"
"KWVL","2021-06-09","11:56","NW 6","10","Fair","CLR","76","65",NA,NA,"69%",NA,"78","29.92","1015.6",NA,NA,NA,"2021-06-09","2021-06-09 11:56:00"
"KWVL","2021-06-09","12:56","Vrbl 6","10","Fair","CLR","79","61",NA,NA,"54%",NA,"80","29.92","1015.2",NA,NA,NA,"2021-06-09","2021-06-09 12:56:00"
"KWVL","2021-06-09","13:56","N 8","10","Fair","CLR","80","62","80","68","54%",NA,"81","29.9","1014.8",NA,NA,NA,"2021-06-09","2021-06-09 13:56:00"
"KWVL","2021-06-09","14:56","W 5","10","A Few Clouds","FEW060","82","62",NA,NA,"51%",NA,"83","29.9","1014.6",NA,NA,NA,"2021-06-09","2021-06-09 14:56:00"
"KWVL","2021-06-09","15:56","Vrbl 5","10","A Few Clouds","FEW065","83","59",NA,NA,"44%",NA,"83","29.89","1014.4",NA,NA,NA,"2021-06-10","2021-06-09 15:56:00"
"KWVL","2021-06-09","16:56","N 9 G 17","10","Fair","CLR","83","50",NA,NA,"32%",NA,"81","29.89","1014.4",NA,NA,NA,"2021-06-10","2021-06-09 16:56:00"
"KWVL","2021-06-09","17:56","N 12","10","Fair","CLR","80","49",NA,NA,"34%",NA,"79","29.89","1014.5",NA,NA,NA,"2021-06-10","2021-06-09 17:56:00"
"KWVL","2021-06-09","18:56","N 7","10","Fair","CLR","78","48",NA,NA,"35%",NA,"78","29.9","1014.8",NA,NA,NA,"2021-06-10","2021-06-09 18:56:00"
"KWVL","2021-06-09","19:56","Vrbl 5","10","Fair","CLR","75","48","84","75","39%",NA,NA,"29.91","1015.3",NA,NA,NA,"2021-06-10","2021-06-09 19:56:00"
"KWVL","2021-06-09","20:56","Vrbl 7","10","Fair","CLR","71","46",NA,NA,"41%",NA,NA,"29.93","1015.9",NA,NA,NA,"2021-06-10","2021-06-09 20:56:00"
"KWVL","2021-06-09","21:56","N 6","10","Fair","CLR","69","45",NA,NA,"42%",NA,NA,"29.95","1016.7",NA,NA,NA,"2021-06-10","2021-06-09 21:56:00"
"KWVL","2021-06-09","22:56","NW 6","10","Fair","CLR","68","45",NA,NA,"44%",NA,NA,"29.97","1017.2",NA,NA,NA,"2021-06-10","2021-06-09 22:56:00"
"KWVL","2021-06-09","23:56","Vrbl 5","10","Fair","CLR","68","45",NA,NA,"44%",NA,NA,"29.96","1017.1",NA,NA,NA,"2021-06-10","2021-06-09 23:56:00"
"KWVL","2021-06-10","00:56","N 5","10","Fair","CLR","65","46",NA,NA,"51%",NA,NA,"29.96","1017.1",NA,NA,NA,"2021-06-10","2021-06-10 00:56:00"
"KWVL","2021-06-10","01:56","NW 6","10","Fair","CLR","64","45","75","63","50%",NA,NA,"29.97","1017.4",NA,NA,NA,"2021-06-10","2021-06-10 01:56:00"
"KWVL","2021-06-10","02:56","Vrbl 6","10","Fair","CLR","57","46",NA,NA,"67%",NA,NA,"29.98","1017.6",NA,NA,NA,"2021-06-10","2021-06-10 02:56:00"
"KWVL","2021-06-10","03:56","Vrbl 5","10","Fair","CLR","61","40",NA,NA,"46%",NA,NA,"29.99","1017.9",NA,NA,NA,"2021-06-10","2021-06-10 03:56:00"
"KWVL","2021-06-10","04:56","N 5","10","Fair","CLR","58","38",NA,NA,"48%",NA,NA,"30","1018.3",NA,NA,NA,"2021-06-10","2021-06-10 04:56:00"
"KWVL","2021-06-10","05:56","N 7","10","Fair","CLR","57","38",NA,NA,"49%",NA,NA,"30.02","1019",NA,NA,NA,"2021-06-10","2021-06-10 05:56:00"
"KWVL","2021-06-10","06:56","N 10","10","Fair","CLR","58","39",NA,NA,"50%",NA,NA,"30.04","1019.6",NA,NA,NA,"2021-06-10","2021-06-10 06:56:00"
"KWVL","2021-06-10","07:56","N 13 G 17","10","Fair","CLR","59","38","64","57","46%",NA,NA,"30.05","1020.2",NA,NA,NA,"2021-06-10","2021-06-10 07:56:00"
"KWVL","2021-06-10","08:56","N 14","10","Fair","CLR","59","38",NA,NA,"46%",NA,NA,"30.07","1020.9",NA,NA,NA,"2021-06-10","2021-06-10 08:56:00"
"KWVL","2021-06-10","09:56","N 12","10","Fair","CLR","61","38",NA,NA,"43%",NA,NA,"30.07","1020.9",NA,NA,NA,"2021-06-10","2021-06-10 09:56:00"
"KWVL","2021-06-10","10:56","N 12","10","Fair","CLR","62","38",NA,NA,"41%",NA,NA,"30.08","1021.2",NA,NA,NA,"2021-06-10","2021-06-10 10:56:00"
"KWVL","2021-06-10","11:56","N 8","10","A Few Clouds","FEW060","62","37",NA,NA,"40%",NA,NA,"30.08","1021.2",NA,NA,NA,"2021-06-10","2021-06-10 11:56:00"
"KWVL","2021-06-10","12:56","N 8","10","Fair","CLR","66","39",NA,NA,"37%",NA,NA,"30.08","1021.1",NA,NA,NA,"2021-06-10","2021-06-10 12:56:00"
"KWVL","2021-06-10","13:56","Vrbl 5 G 20","10","Fair","CLR","65","37","66","59","36%",NA,NA,"30.07","1020.8",NA,NA,NA,"2021-06-10","2021-06-10 13:56:00"
"KWVL","2021-06-10","14:56","Vrbl 5","10","Fair","CLR","68","36",NA,NA,"31%",NA,NA,"30.06","1020.6",NA,NA,NA,"2021-06-10","2021-06-10 14:56:00"
"KWVL","2021-06-10","15:56","NE 8","10","Fair","CLR","68","37",NA,NA,"32%",NA,NA,"30.05","1020.1",NA,NA,NA,"2021-06-10","2021-06-10 15:56:00"
"KWVL","2021-06-10","16:56","N 7","10.00","Fair","CLR","68","37","","","32%",NA,NA,"30.05","1020.1","","","","2021-06-11","2021-06-10 16:56:00"
"KWVL","2021-06-10","17:56","Calm","10.00","Fair","CLR","68","37","","","32%",NA,NA,"30.04","1019.9","","","","2021-06-11","2021-06-10 17:56:00"
